iso_code,continent,location,date,new_cases,new_cases_per_million,total_deaths_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,new_tests_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index
CAN,North America,Canada,11/19/2020,5015,131.438,297.366,1.13,11.506,53.125,2.476,0.0498,20.1,0.0000,72.69
CAN,North America,Canada,11/20/2020,5073,132.958,299.069,1.13,11.113,53.676,2.901,0.0495,20.2,0.0000,72.69
CAN,North America,Canada,11/21/2020,4829,126.563,300.852,1.13,11.322,54.436,3.032,0.0493,20.3,0.0000,72.69
CAN,North America,Canada,11/22/2020,4634,121.452,302.372,1.13,11.689,53.964,3.179,0.0491,20.4,0.0000,72.69
CAN,North America,Canada,11/23/2020,6772,177.487,304.39,1.13,11.899,56.297,2.967,0.0497,20.1,0.0000,72.69
CAN,North America,Canada,11/24/2020,5430,142.314,306.775,1.13,11.977,58.131,2.54,0.0502,19.9,0.0000,72.69
CAN,North America,Canada,11/25/2020,5645,147.949,309.212,1.13,12.082,58.787,2.13,0.051,19.6,0.0000,72.69
CAN,North America,Canada,11/26/2020,5862,153.636,311.466,1.13,12.03,60.909,2.649,0.0517,19.4,0.0000,72.69
CAN,North America,Canada,11/27/2020,5869,153.82,313.642,1.12,12.213,61.591,3.095,0.0522,19.1,0.0000,72.69
CAN,North America,Canada,11/28/2020,5584,146.35,315.555,1.12,12.423,63.478,3.47,0.0521,19.2,0.0000,72.69
CAN,North America,Canada,11/29/2020,5453,142.917,317.573,1.12,12.842,63.897,3.499,0.0523,19.1,0.0000,72.69
CAN,North America,Canada,11/30/2020,7674,201.127,320.351,1.12,13.367,66.702,3.353,0.0525,19.1,0.0000,72.69
CAN,North America,Canada,12/1/2020,5800,152.011,322.369,1.11,14.1,69.139,2.712,0.0525,19,0.0000,72.69
CAN,North America,Canada,12/2/2020,6368,166.898,325.174,1.11,14.258,71.288,2.413,0.0527,19,0.0000,72.69
CAN,North America,Canada,12/3/2020,6529,171.118,327.559,1.1,14.677,71.393,3.095,0.0524,19.1,0.0000,72.69
CAN,North America,Canada,12/4/2020,6823,178.823,330.075,1.1,14.965,73.201,3.352,0.053,18.9,0.0000,72.69
CAN,North America,Canada,12/5/2020,6183,162.049,332.145,1.09,14.782,74.171,3.501,0.0536,18.7,0.0000,72.69
CAN,North America,Canada,12/6/2020,5931,155.445,334.242,1.09,14.808,76.084,3.476,0.0542,18.4,0.0000,72.69
CAN,North America,Canada,12/7/2020,7815,204.822,337.518,1.08,15.306,77.5,3.588,0.0538,18.6,0.0000,72.69
CAN,North America,Canada,12/8/2020,6261,164.094,340.034,1.07,15.752,81.064,2.839,0.054,18.5,0.0000,72.69
CAN,North America,Canada,12/9/2020,6364,166.793,342.917,1.07,16.25,81.798,2.559,0.0537,18.6,0.0000,72.69
CAN,North America,Canada,12/10/2020,6564,172.035,346.141,1.06,16.538,82.427,3.164,0.0536,18.7,0.0000,72.69
CAN,North America,Canada,12/11/2020,7018,183.934,349.626,1.06,17.141,82.27,3.558,0.0533,18.8,0.0000,72.69
CAN,North America,Canada,12/12/2020,6175,161.84,352.169,1.06,17.429,82.532,3.76,0.0527,19,0.0000,72.69
CAN,North America,Canada,12/13/2020,5992,157.044,354.292,1.06,17.953,82.296,3.906,0.0518,19.3,0.0000,72.69
CAN,North America,Canada,12/14/2020,8545,223.955,358.039,1.05,17.953,87.407,3.444,0.0529,18.9,0.0000,72.69
CAN,North America,Canada,12/15/2020,6351,166.453,360.844,1.04,18.451,91.705,3.243,0.0521,19.2,0.0000,72.69
CAN,North America,Canada,12/16/2020,6818,178.692,364.199,1.04,18.87,93.015,2.542,0.0527,19,0.0000,72.69
CAN,North America,Canada,12/17/2020,7385,193.553,368.077,1.04,18.87,93.199,3.335,0.0532,18.8,0.0000,72.69
CAN,North America,Canada,12/18/2020,7194,188.547,371.275,1.03,18.923,91.888,3.581,0.0533,18.7,0.0000,72.69
CAN,North America,Canada,12/19/2020,6173,161.787,373.948,1.03,19.08,92.832,3.859,0.0531,18.8,0.0000,72.69
CAN,North America,Canada,12/20/2020,6069,159.062,376.281,1.02,19.264,91.888,3.744,0.0536,18.7,0.0000,72.69
CAN,North America,Canada,12/21/2020,7628,199.921,379.164,1.02,19.08,94.771,3.659,0.0521,19.2,0.0000,72.69
CAN,North America,Canada,12/22/2020,6524,170.987,382.335,1.01,19.08,97.654,3.008,0.0528,18.9,0.0000,72.69
CAN,North America,Canada,12/23/2020,6689,175.311,386.135,1.01,19.028,97.628,2.682,0.0523,19.1,0.0000,72.69
CAN,North America,Canada,12/24/2020,6353,166.505,389.909,1.01,19.395,96.816,3.383,0.0511,19.6,0.0000,72.69
CAN,North America,Canada,12/25/2020,5924,155.261,392.688,1.01,19.395,97.34,3.561,0.0498,20.1,0.0000,72.69
CAN,North America,Canada,12/26/2020,5377,140.925,395.308,1.02,19.657,91.495,3.356,0.0499,20,0.0000,72.69
CAN,North America,Canada,12/27/2020,5544,145.302,398.532,1.02,19.368,94.247,2.616,0.0518,19.3,0.0000,72.69
CAN,North America,Canada,12/28/2020,6270,164.33,401.468,1.03,19.84,98.205,1.98,0.0543,18.4,0.0000,72.69
CAN,North America,Canada,12/29/2020,9405,246.494,406.762,1.05,20.338,98.965,2.054,0.0608,16.4,0.0000,72.69
CAN,North America,Canada,12/30/2020,7714,202.175,409.514,1.05,20.784,109.553,2.029,0.0643,15.5,0.0000,72.69
CAN,North America,Canada,12/31/2020,6995,183.331,412.423,1.05,21.386,109.737,2.645,0.0679,14.7,0.0000,72.69
CAN,North America,Canada,1/1/2021,6333,165.981,414.598,1.06,21.413,110.392,3.473,0.0688,14.5,0.0000,72.69
CAN,North America,Canada,1/2/2021,5814,152.378,417.298,1.06,21.334,104.049,3.469,0.069,14.5,0.0000,72.69
CAN,North America,Canada,1/3/2021,9625,252.26,419.132,1.07,22.015,105.15,2.951,0.0735,13.6,0.0000,72.69
CAN,North America,Canada,1/4/2021,9717,254.672,425.213,1.07,21.832,111.728,2.31,0.077,13,0.0000,72.69
CAN,North America,Canada,1/5/2021,7528,197.3,429.039,1.06,22.513,116.813,2.187,0.0739,13.5,0.0000,72.69
CAN,North America,Canada,1/6/2021,8911,233.547,432.604,1.05,22.802,121.897,2.188,0.0749,13.4,0.0000,75.46
CAN,North America,Canada,1/7/2021,9231,241.934,437.4,1.03,22.618,120.351,3.111,0.0761,13.1,0.0000,75.46
CAN,North America,Canada,1/8/2021,8890,232.997,440.807,1.01,22.88,119.355,3.551,0.0792,12.6,0.0100,75.46
CAN,North America,Canada,1/9/2021,6890,180.579,444.214,0.99,23.326,118.648,3.833,0.0791,12.6,0.0100,75.46
CAN,North America,Canada,1/10/2021,6404,167.842,447.254,0.97,23.195,118.595,3.711,0.0722,13.8,0.0100,75.46
CAN,North America,Canada,1/11/2021,7420,194.47,450.531,0.96,23.431,122.736,3.172,0.0666,15,0.0100,75.46
CAN,North America,Canada,1/12/2021,6803,178.299,454.41,0.94,23.614,127.873,2.494,0.0648,15.4,0.0100,75.46
CAN,North America,Canada,1/13/2021,7091,185.847,459.153,0.93,24.217,127.585,2.452,0.0619,16.2,0.0300,75.46
CAN,North America,Canada,1/14/2021,7019,183.96,463.006,0.92,24.217,127.061,3.146,0.0592,16.9,0.0400,75.46
CAN,North America,Canada,1/15/2021,6949,182.125,467.645,0.9,23.798,125.462,3.78,0.0564,17.7,0.0500,75.46
CAN,North America,Canada,1/16/2021,5801,152.038,470.633,0.89,23.85,123.339,3.835,0.0551,18.2,0.0500,75.46
CAN,North America,Canada,1/17/2021,4884,128.004,474.302,0.88,23.431,120.928,3.714,0.0533,18.8,0.0600,75.46
CAN,North America,Canada,1/18/2021,6045,158.433,477.578,0.87,23.247,121.74,3.161,0.0518,19.3,0.0600,75.46
CAN,North America,Canada,1/19/2021,5316,139.326,481.195,0.86,23.326,122.736,2.192,0.0507,19.7,0.0700,75.46
CAN,North America,Canada,1/20/2021,5834,152.903,486.122,0.86,23.352,120.875,2.082,0.0501,20,0.1000,75.46
CAN,North America,Canada,1/21/2021,5843,153.138,489.791,0.85,23.09,117.678,3.209,0.0485,20.6,0.1100,75.46
CAN,North America,Canada,1/22/2021,5668,148.552,494.404,0.85,22.907,115.188,3.625,0.0473,21.1,0.1300,75.46
CAN,North America,Canada,1/23/2021,4302,112.751,497.471,0.84,23.457,113.851,3.728,0.0457,21.9,0.1400,75.46
CAN,North America,Canada,1/24/2021,3940,103.263,500.878,0.84,23.273,110.182,3.381,0.0453,22.1,0.1500,75.46
CAN,North America,Canada,1/25/2021,5352,140.27,504.18,0.83,23.116,109.16,2.802,0.0452,22.1,0.1700,75.46
CAN,North America,Canada,1/26/2021,4364,114.376,507.928,0.83,22.802,110.47,2.03,0.0444,22.5,0.1900,75.46
CAN,North America,Canada,1/27/2021,4451,116.656,510.156,0.82,23.064,107.116,2.009,0.0428,23.4,0.2200,75.46
CAN,North America,Canada,1/28/2021,4644,121.714,515.398,0.82,22.592,104.18,3.235,0.0412,24.3,0.2400,75.46
CAN,North America,Canada,1/29/2021,4688,122.867,518.988,0.82,22.513,101.953,3.484,0.0402,24.8,0.2700,75.46
CAN,North America,Canada,1/30/2021,3703,97.051,522.684,0.82,21.858,99.515,3.589,0.0398,25.2,0.2900,75.46
CAN,North America,Canada,1/31/2021,3203,83.947,525.042,0.82,21.622,94.798,3.182,0.0392,25.5,0.3000,75.46
CAN,North America,Canada,2/1/2021,4011,105.124,527.768,0.82,21.465,94.614,2.675,0.0377,26.5,0.3100,75.46
CAN,North America,Canada,2/2/2021,3630,95.138,529.786,0.82,20.941,95.636,1.843,0.0371,27,0.3200,75.46
CAN,North America,Canada,2/3/2021,3601,94.378,533.508,0.82,20.653,91.364,1.898,0.0362,27.6,0.3500,75.46
CAN,North America,Canada,2/4/2021,3929,102.975,537.649,0.83,20.181,89.949,2.879,0.0359,27.9,0.3800,75.46
CAN,North America,Canada,2/5/2021,3964,103.892,540.165,0.83,19.866,86.804,3.274,0.0353,28.3,0.4200,75.46
CAN,North America,Canada,2/6/2021,2971,77.867,542.602,0.84,19.578,83.554,3.25,0.0349,28.6,0.4500,75.46
CAN,North America,Canada,2/7/2021,2578,67.566,544.306,0.84,19.657,80.147,3.203,0.034,29.4,0.4700,75.46
CAN,North America,Canada,2/8/2021,3506,91.888,546.088,0.84,19.447,79.387,2.603,0.0334,29.9,0.5000,75.46
CAN,North America,Canada,2/9/2021,2948,77.264,548.028,0.85,18.399,78.548,1.739,0.0327,30.6,0.5500,75.46
CAN,North America,Canada,2/10/2021,3609,94.588,550.517,0.85,18.268,77.971,1.9,0.0327,30.6,0.6000,75.46
CAN,North America,Canada,2/11/2021,3376,88.481,552.719,0.86,17.481,73.804,2.991,0.0317,31.5,0.6500,75.46
CAN,North America,Canada,2/12/2021,3310,86.751,554.658,0.86,16.957,69.139,3.397,0.0306,32.7,0.7200,75.46
CAN,North America,Canada,2/13/2021,2521,66.073,556.388,0.87,16.485,68.353,3.186,0.0301,33.2,0.7700,75.46
CAN,North America,Canada,2/14/2021,2210,57.922,558.092,0.88,16.512,65.601,3.086,0.0298,33.6,0.8100,75.46
CAN,North America,Canada,2/15/2021,1968,51.579,558.904,0.88,16.695,66.623,2.585,0.0277,36.1,0.8300,75.46
CAN,North America,Canada,2/16/2021,3978,104.259,560.818,0.9,16.931,66.335,1.846,0.0289,34.6,0.8800,75.46
CAN,North America,Canada,2/17/2021,2861,74.984,561.813,0.91,16.8,65.627,1.796,0.0281,35.6,0.9200,75.46
CAN,North America,Canada,2/18/2021,3450,90.421,563.465,0.92,16.04,65.444,2.314,0.0292,34.2,0.9700,75.46
CAN,North America,Canada,2/19/2021,3145,82.427,565.509,0.93,15.647,62.246,3.164,0.0294,34.1,1.0400,75.46
CAN,North America,Canada,2/20/2021,2573,67.435,566.924,0.94,15.044,61.198,3.39,0.0291,34.4,1.0800,75.46
CAN,North America,Canada,2/21/2021,2408,63.111,568.077,0.95,15.332,59.599,2.944,0.0296,33.8,1.1200,75.46
CAN,North America,Canada,2/22/2021,3574,93.671,569.362,0.96,15.594,59.573,2.483,0.0321,31.1,1.2000,75.46
CAN,North America,Canada,2/23/2021,3023,79.229,570.384,0.96,15.83,61.853,1.826,0.0308,32.5,1.2500,75.46
CAN,North America,Canada,2/24/2021,3059,80.173,571.563,0.96,16.171,59.101,1.809,0.031,32.2,1.2900,75.46
CAN,North America,Canada,2/25/2021,3153,82.637,573.083,0.97,15.83,57.476,3.036,0.0294,34,1.3300,75.46
CAN,North America,Canada,2/26/2021,3115,81.641,574.394,0.97,15.856,56.69,3.348,0.0291,34.4,1.3700,75.46
CAN,North America,Canada,2/27/2021,2502,65.575,575.573,0.98,15.332,55.72,3.223,0.0292,34.2,1.3900,75.46
CAN,North America,Canada,2/28/2021,2137,56.008,576.464,0.98,15.752,54.226,3.03,0.0287,34.8,1.4100,75.46
CAN,North America,Canada,3/1/2021,3512,92.046,577.067,0.99,15.778,55.406,2.659,0.0284,35.2,1.4400,75.46
CAN,North America,Canada,3/2/2021,3054,80.042,577.801,1,15.83,56.768,1.983,0.0282,35.5,1.4700,75.46
CAN,North America,Canada,3/3/2021,2952,77.369,579.373,1,15.358,56.035,2.022,0.0277,36.1,1.4900,75.46
CAN,North America,Canada,3/4/2021,3239,84.891,580.579,1.01,15.306,55.327,3.015,0.0279,35.9,1.5000,75.46
CAN,North America,Canada,3/5/2021,3315,86.882,581.654,1.02,15.254,54.514,3.298,0.0282,35.4,1.5100,75.46
CAN,North America,Canada,3/6/2021,2654,69.558,582.204,1.03,15.175,53.23,3.372,0.0282,35.4,1.5200,75.46
CAN,North America,Canada,3/7/2021,2369,62.089,582.885,1.03,14.991,52.496,2.956,0.0286,34.9,1.5200,75.46
CAN,North America,Canada,3/8/2021,3766,98.703,583.855,1.04,15.123,52.994,2.538,0.0292,34.3,1.5500,75.46
CAN,North America,Canada,3/9/2021,3031,79.439,584.589,1.04,15.568,54.672,1.993,0.0291,34.3,1.5600,75.46
CAN,North America,Canada,3/10/2021,3210,84.13,585.401,1.05,15.149,54.148,2.007,0.0295,33.9,1.5700,75.46
CAN,North America,Canada,3/11/2021,3438,90.106,586.345,1.06,15.201,53.623,2.984,0.0298,33.5,1.5900,75.46
CAN,North America,Canada,3/12/2021,3771,98.834,587.21,1.07,15.123,53.099,3.155,0.0307,32.6,1.6000,75.46
CAN,North America,Canada,3/13/2021,2816,73.804,587.996,1.08,14.965,53.44,3.239,0.0311,32.1,1.6000,71.76
CAN,North America,Canada,3/14/2021,2403,62.98,588.756,1.08,15.096,50.714,2.976,0.0311,32.1,1.6100,71.76
CAN,North America,Canada,3/15/2021,3885,101.821,589.595,1.09,15.725,54.226,2.485,0.0314,31.9,1.6200,71.76
CAN,North America,Canada,3/16/2021,3478,91.154,590.224,1.1,15.752,55.772,1.901,0.0322,31.1,1.6300,71.76
CAN,North America,Canada,3/17/2021,3630,95.138,591.141,1.11,16.302,55.248,1.905,0.0329,30.4,1.6500,71.76
CAN,North America,Canada,3/18/2021,3927,102.922,592.085,1.13,16.302,54.646,2.862,0.0338,29.6,1.6600,71.76
CAN,North America,Canada,3/19/2021,4347,113.93,592.792,1.14,16.433,55.091,3.173,0.0346,28.9,1.6800,71.76
CAN,North America,Canada,3/20/2021,3319,86.987,593.474,1.15,16.118,55.353,3.154,0.0355,28.2,1.6900,71.76
CAN,North America,Canada,3/21/2021,3107,81.431,594.339,1.16,16.407,55.353,2.641,0.0372,26.9,1.7000,71.76
CAN,North America,Canada,3/22/2021,5087,133.325,595.387,1.17,16.433,57.476,2.924,0.038,26.3,1.7100,71.76
CAN,North America,Canada,3/23/2021,4044,105.989,595.885,1.18,17.245,59.94,1.937,0.0387,25.8,1.7200,71.76
CAN,North America,Canada,3/24/2021,4997,130.966,596.514,1.19,17.534,59.704,2.101,0.0402,24.9,1.7400,71.76
CAN,North America,Canada,3/25/2021,5167,135.421,597.327,1.2,17.376,60.097,3.124,0.0414,24.2,1.7600,71.76
CAN,North America,Canada,3/26/2021,5611,147.058,598.27,1.2,18.189,59.573,3.482,0.0424,23.6,1.7800,71.76
CAN,North America,Canada,3/27/2021,4122,108.033,598.951,1.2,18.346,61.407,3.228,0.0433,23.1,1.8000,71.76
CAN,North America,Canada,3/28/2021,4028,105.569,599.685,1.21,18.503,59.468,3.256,0.0432,23.1,1.8100,71.76
CAN,North America,Canada,3/29/2021,6609,173.214,600.209,1.21,19.028,58.21,2.843,0.0454,22,1.8200,71.76
CAN,North America,Canada,3/30/2021,5234,137.177,600.891,1.21,19.08,65.679,2.2,0.0463,21.6,1.8400,71.76
CAN,North America,Canada,3/31/2021,6518,170.829,601.756,1.22,19.395,65.942,2.469,0.0474,21.1,1.8700,71.76
CAN,North America,Canada,4/1/2021,6354,166.531,602.883,1.22,19.84,66.492,3.364,0.0484,20.7,1.9000,75.46
CAN,North America,Canada,4/2/2021,4619,121.059,603.617,1.22,20.076,68.274,3.654,0.0468,21.4,1.9100,75.46
CAN,North America,Canada,4/3/2021,5962,156.257,604.141,1.23,20.993,58.472,3.529,0.0484,20.7,1.9200,75.46
CAN,North America,Canada,4/4/2021,4381,114.821,604.77,1.24,21.832,59.049,3.371,0.0485,20.6,1.9300,75.46
CAN,North America,Canada,4/5/2021,7516,196.986,605.32,1.25,22.88,63.583,2.707,0.05,20,1.9600,75.46
CAN,North America,Canada,4/6/2021,11179,292.989,606.526,1.27,23.038,70.554,2.237,0.0572,17.5,1.9900,75.46
CAN,North America,Canada,4/7/2021,8156,213.76,607.365,1.25,23.509,77.657,2.365,0.0595,16.8,2.0400,75.46
CAN,North America,Canada,4/8/2021,8875,232.604,608.36,1.24,24.322,79.256,3.24,0.0629,15.9,2.0900,75.46
CAN,North America,Canada,4/9/2021,9193,240.938,609.409,1.23,25.213,80.933,3.859,0.068,14.7,2.1400,75.46
CAN,North America,Canada,4/10/2021,7965,208.754,610.352,1.21,26.209,82.322,3.955,0.0691,14.5,2.1800,75.46
CAN,North America,Canada,4/11/2021,7185,188.311,611.086,1.19,26.89,83.528,3.712,0.0713,14,2.1900,75.46
CAN,North America,Canada,4/12/2021,10371,271.812,612.161,1.17,27.755,88.796,3.4,0.0724,13.8,2.2400,75.46
CAN,North America,Canada,4/13/2021,8196,214.808,613.104,1.15,27.965,94.483,2.89,0.0671,14.9,2.2800,75.46
CAN,North America,Canada,4/14/2021,9364,245.42,614.493,1.13,28.751,97.523,2.798,0.0672,14.9,2.3200,75.46
CAN,North America,Canada,4/15/2021,9756,255.694,615.935,1.11,29.275,98.703,3.508,0.0674,14.8,2.3600,75.46
CAN,North America,Canada,4/16/2021,8268,216.695,617.009,1.1,30.874,99.882,4.202,0.0655,15.3,2.3800,75.46
CAN,North America,Canada,4/17/2021,7828,205.163,618.32,1.08,31.791,104.049,3.967,0.0653,15.3,2.4500,75.46
CAN,North America,Canada,4/18/2021,7191,188.468,619.159,1.07,32.42,105.098,3.669,0.0654,15.3,2.4600,75.46
CAN,North America,Canada,4/19/2021,9604,251.71,620.312,1.05,33.076,108.636,3.232,0.065,15.4,2.5200,75.46
CAN,North America,Canada,4/20/2021,7903,207.129,621.517,1.04,33.94,113.668,2.678,0.0653,15.3,2.5500,75.46
CAN,North America,Canada,4/21/2021,8216,215.332,622.828,1.02,34.727,114.035,2.773,0.0641,15.6,2.5800,75.46
CAN,North America,Canada,4/22/2021,9033,236.745,624.374,1.01,35.251,115.896,3.591,0.0631,15.9,2.6300,75.46
CAN,North America,Canada,4/23/2021,8226,215.594,625.973,1.01,35.828,114.113,3.691,0.0644,15.5,2.6800,75.46
CAN,North America,Canada,4/24/2021,7184,188.285,627.126,1,36.457,114.009,3.826,0.0641,15.6,2.7200,75.46
CAN,North America,Canada,4/25/2021,6601,173.005,628.122,0.99,36.823,110.077,3.55,0.0637,15.7,2.7500,75.46
CAN,North America,Canada,4/26/2021,8646,226.602,629.668,0.98,37.584,114.9,3.136,0.0629,15.9,2.7700,75.46
CAN,North America,Canada,4/27/2021,7503,196.645,630.743,0.98,37.636,117.704,2.726,0.0623,16,2.8300,75.46
CAN,North America,Canada,4/28/2021,8269,216.721,632.106,0.97,37.505,115.738,2.852,0.0622,16.1,2.8700,75.46
CAN,North America,Canada,4/29/2021,8358,219.054,633.469,0.97,38.344,114.113,3.983,0.0604,16.5,2.9300,75.46
CAN,North America,Canada,4/30/2021,7966,208.78,634.779,0.96,38.16,112.777,4.039,0.0593,16.9,2.9700,75.46
CAN,North America,Canada,5/1/2021,7766,203.538,635.88,0.96,38.501,111.021,3.945,0.0596,16.8,3.0200,75.46
CAN,North America,Canada,5/2/2021,6139,160.896,636.902,0.95,38.475,106.618,3.326,0.0597,16.8,3.0500,75.46
CAN,North America,Canada,5/3/2021,8315,217.927,637.976,0.94,38.317,106.015,3.7,0.0579,17.3,3.0800,75.46
CAN,North America,Canada,5/4/2021,6901,180.867,639.418,0.93,38.317,112.986,2.925,0.0568,17.6,3.1300,75.46
CAN,North America,Canada,5/5/2021,7719,202.306,640.833,0.93,37.688,110.418,3.097,0.0557,18,3.1800,75.46
CAN,North America,Canada,5/6/2021,8083,211.846,641.855,0.92,37.348,106.565,3.632,0.0562,17.8,3.2400,75.46
CAN,North America,Canada,5/7/2021,7746,203.014,642.904,0.91,36.928,105.753,3.739,0.0567,17.7,3.3100,75.46
CAN,North America,Canada,5/8/2021,6479,169.807,643.926,0.9,36.457,102.555,3.691,0.0559,17.9,3.3600,75.46
CAN,North America,Canada,5/9/2021,5535,145.066,645.446,0.89,36.326,97.497,2.804,0.0564,17.7,3.3800,75.46
CAN,North America,Canada,5/10/2021,6941,181.916,646.914,0.87,35.854,97.523,2.36,0.0582,17.2,3.4300,75.46
CAN,North America,Canada,5/11/2021,6082,159.402,647.752,0.86,35.251,102.346,3.16,0.0566,17.7,3.4800,75.46
CAN,North America,Canada,5/12/2021,6614,173.346,649.168,0.85,34.832,100.432,3.506,0.0544,18.4,3.5500,75.46
CAN,North America,Canada,5/13/2021,6352,166.479,650.662,0.84,34.858,99.148,3.383,0.053,18.9,3.6200,75.46
CAN,North America,Canada,5/14/2021,6012,157.568,651.815,0.82,35.199,96.973,3.418,0.0517,19.4,3.7200,75.46
CAN,North America,Canada,5/15/2021,4793,125.619,652.837,0.81,35.277,94.902,3.226,0.0508,19.7,3.7800,75.46
CAN,North America,Canada,5/16/2021,4269,111.886,653.885,0.8,35.382,87.354,2.581,0.0497,20.1,3.8200,75.46
CAN,North America,Canada,5/17/2021,4992,130.835,654.776,0.78,34.91,88.114,2.886,0.0463,21.6,3.8600,75.46
CAN,North America,Canada,5/18/2021,4381,114.821,655.72,0.77,34.622,93.094,1.992,0.0467,21.4,3.9400,75.46
CAN,North America,Canada,5/19/2021,4990,130.782,656.978,0.76,33.626,89.949,2.25,0.0475,21,4.0300,75.46
CAN,North America,Canada,5/20/2021,4478,117.363,658.157,0.75,32.578,86.516,2.87,0.0462,21.6,4.1500,75.46
CAN,North America,Canada,5/21/2021,4471,117.18,659.494,0.74,32.316,83.397,3.025,0.0451,22.2,4.2900,75.46
CAN,North America,Canada,5/22/2021,3432,89.949,660.569,0.73,31.555,80.461,2.728,0.0443,22.6,4.4200,75.46
CAN,North America,Canada,5/23/2021,2831,74.197,661.302,0.71,31.189,75.691,1.933,0.0438,22.8,4.4900,75.46
CAN,North America,Canada,5/24/2021,2373,62.194,662.089,0.7,30.691,73.437,1.623,0.043,23.2,4.5400,75.46
CAN,North America,Canada,5/25/2021,3497,91.652,663.74,0.69,30.769,74.355,2.53,0.0403,24.8,4.6000,75.46
CAN,North America,Canada,5/26/2021,2851,74.722,664.71,0.69,30.114,74.722,1.494,0.0387,25.8,4.7400,75.46
CAN,North America,Canada,5/27/2021,3026,79.308,666.02,0.68,29.039,73.28,2.024,0.0384,26.1,4.9100,75.46
CAN,North America,Canada,5/28/2021,2944,77.159,666.78,0.68,28.253,70.947,2.637,0.0367,27.3,5.0900,75.46
CAN,North America,Canada,5/29/2021,2348,61.538,667.776,0.68,27.519,66.99,2.626,0.035,28.5,5.2800,73.61
CAN,North America,Canada,5/30/2021,1852,48.539,668.667,0.67,27.257,60.805,1.756,0.0337,29.7,5.4500,73.61
CAN,North America,Canada,5/31/2021,2349,61.565,669.584,0.67,27.048,58.865,1.906,0.033,30.3,5.6200,73.61
CAN,North America,Canada,6/1/2021,1830,47.962,670.082,0.66,25.894,60.49,1.908,0.0314,31.8,5.8400,73.61
CAN,North America,Canada,6/2/2021,2196,57.555,671.288,0.66,24.977,56.926,1.705,0.0298,33.6,6.1100,73.61
CAN,North America,Canada,6/3/2021,2155,56.48,672.127,0.66,23.536,55.222,2.353,0.0276,36.2,6.4800,73.61
CAN,North America,Canada,6/4/2021,1813,47.517,673.044,0.66,22.33,52.68,2.28,0.0262,38.1,6.9200,73.61
CAN,North America,Canada,6/5/2021,1501,39.34,673.909,0.65,21.858,50.426,1.527,0.0267,37.4,7.3000,73.61
CAN,North America,Canada,6/6/2021,1188,31.136,674.223,0.65,21.36,48.224,0.216,0.0287,34.8,7.6400,73.61
CAN,North America,Canada,6/7/2021,1463,38.344,675.193,0.65,21.124,47.176,3.83,0.023,43.4,8.0400,73.61
CAN,North America,Canada,6/8/2021,1374,36.011,675.979,0.65,20.391,48.46,1.233,0.0233,42.9,8.5400,73.61
CAN,North America,Canada,6/9/2021,1573,41.227,677.342,0.66,19.709,46.495,1.536,0.0224,44.7,9.1700,73.61
CAN,North America,Canada,6/10/2021,1438,37.688,678.128,0.66,19.211,43.192,2.124,0.0213,47,9.9500,73.61
CAN,North America,Canada,6/11/2021,1349,35.356,678.469,0.66,18.635,41.541,2.041,0.0207,48.3,10.8200,73.61
CAN,North America,Canada,6/12/2021,1162,30.455,679.203,0.66,17.848,39.864,1.503,0.02,49.9,11.5800,73.61
CAN,North America,Canada,6/13/2021,922,24.165,679.649,0.66,18.084,36.745,0.216,0.0195,51.3,12.2700,73.61
